Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_thane,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,label
Dealer,1150000,205439,2011,Fortuner,Black,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,1325000,554477,2014,Innova,Red,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20
Dealer,1100000,119000,2011,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,1210000,118911,2010,Fortuner,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,810000,157000,2008,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,1595000,13937,2014,Innova,Gold,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,1525000,38875,2014,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,1175000,53000,2012,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,1295000,63000,2010,Fortuner,Silver,Diesel,Manual,Chennai,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,515000,74295,2011,Etios,Blue,Diesel,Manual,Chennai,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,2550000,31218,2015,Fortuner,Silver,Diesel,Automatic,Chennai,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,675000,137031,2007,Innova,Maroon,Diesel,Manual,Chennai,2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,950000,150609,2010,Innova,Gold,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,225000,80000,2006,Corolla,Black,Petrol,Automatic,Chennai,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15
Dealer,670000,120221,2008,Innova,Green,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,2200000,73000,2014,Fortuner,White,Diesel,Automatic,Chennai,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,690000,190000,2008,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,670000,190785,2008,Innova,Green,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,1275000,183000,2013,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,750000,175000,2008,Innova,Black,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,625000,50000,2015,Etios,Silver,Diesel,Manual,Chennai,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27
Dealer,510000,80000,2011,Etios,Silver,Diesel,Manual,Chennai,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,1300000,80000,2012,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,2300000,87398,2014,Fortuner,White,Diesel,Automatic,Chennai,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,1400000,119000,2011,Fortuner,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,365000,118000,2011,Etios,Black,Petrol,Manual,Chennai,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,550000,215000,2006,Innova,Gold,Petrol,Manual,Chennai,2,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Dealer,515000,38000,2013,Etios Liva,Blue,Diesel,Manual,Chennai,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27
Dealer,465000,38000,2013,Etios Liva,Blue,Diesel,Manual,Chennai,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27
Dealer,775000,26883,2017,Etios,White,Diesel,Manual,Chennai,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11
Dealer,675000,57698,2009,Corolla Altis,Silver,Diesel,Manual,Chennai,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
Dealer,240000,85000,2006,Corolla,Black,Petrol,Manual,Chennai,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22
Dealer,475000,81000,2012,Corolla Altis,Grey,Petrol,Manual,Chennai,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
Dealer,1640000,35296,2015,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,375000,94000,2008,Corolla,White,Petrol,Manual,Chennai,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22
Dealer,210000,74000,2004,Corolla,Gold,Petrol,Automatic,Chennai,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15
Dealer,1240000,75000,2011,Innova,Gold,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,675000,90000,2005,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,550000,16000,2015,Etios,Grey,Petrol,Manual,Chennai,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,325000,100000,2003,Qualis,Silver,Diesel,Manual,Chennai,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19
Dealer,1699999,66200,2012,Fortuner,White,Diesel,Automatic,Chennai,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,1275000,92000,2012,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,1175000,116526,2012,Innova,Beige,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Dealer,1300000,18000,2012,Innova,Gold,Petrol,Manual,Chennai,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,1175000,94000,2012,Innova,White,Diesel,Manual,Chennai,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25
Dealer,625000,52000,2015,Etios,Silver,Diesel,Manual,Chennai,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27
Dealer,575000,52000,2009,Corolla Altis,Maroon,Petrol,Automatic,Chennai,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14
Dealer,1225000,112000,2012,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
Dealer,325000,100000,2005,Camry,Silver,Petrol,Manual,Chennai,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22
Dealer,1050000,130000,2011,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,749000,151382,2009,Innova,Blue,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,2200000,87315,2014,Fortuner,White,Diesel,Automatic,Chennai,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,975000,150000,2010,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
Dealer,275000,120000,2000,Qualis,Silver,Diesel,Manual,Chennai,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19
Dealer,575000,120000,2007,Innova,Gold,Diesel,Manual,Chennai,2,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Dealer,1350000,120000,2013,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,1130000,120000,2011,Innova,Gold,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,925000,179000,2011,Innova,Silver,Diesel,Manual,Chennai,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
Dealer,1250000,250000,2011,Fortuner,White,Diesel,Manual,Chennai,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,450000,39000,2012,Etios,Silver,Petrol,Manual,Chennai,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,1345000,40000,2014,Innova,Gold,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
Dealer,590000,71500,2013,Etios,Grey,Diesel,Manual,Chennai,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Dealer,1490000,119000,2011,Fortuner,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,685000,220000,2008,Innova,Black,Diesel,Manual,Chennai,2,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Individual,465000,33000,2013,Etios,Celestial Black,Petrol,Manual,Chennai,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12
Individual,590000,52000,2016,Etios Liva,Vermilion Red,Diesel,Manual,Chennai,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,540000,65300,2012,Etios,Vermilion  Red,Diesel,Manual,Chennai,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24
Individual,1550000,27000,2016,Innova,Silver,Diesel,Manual,Chennai,1,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20
Individual,1500000,42100,2013,Innova,Silky Gold,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Individual,1100000,50364,2008,Innova,Gold,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
Individual,428000,76000,2012,Etios Liva,Ultramarine Blue,Diesel,Manual,Chennai,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,1800000,55000,2013,Fortuner,,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10
Individual,950020,83000,2010,Fortuner,White,Diesel,Manual,Chennai,3,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21
Individual,1000000,95000,2013,Corolla Altis,White,Diesel,Manual,Chennai,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Individual,695000,145000,2008,Innova,Beige,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21
Individual,725000,162000,2009,Innova,,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Individual,1800000,125000,2013,Fortuner,Chennai,Diesel,Automatic,Chennai,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10
Individual,725000,163393,2009,Innova,,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Individual,425000,220000,2000,Qualis,Red,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,19
Dealer,775000,33839,2013,Corolla Altis,Silver,Petrol,Manual,Chennai,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
Dealer,435000,78526,2012,Etios Liva,Beize,Diesel,Manual,Chennai,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Dealer,2500000,32596,2015,Fortuner,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29
Dealer,600000,140090,2005,Innova,Blue,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4
Dealer,1400000,112320,2013,Innova,Grey,Diesel,Manual,Chennai,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23
Dealer,350000,78000,2007,Corolla,Silver,Petrol,Automatic,Chennai,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22
Dealer,1325000,52000,2014,Innova,Maroon,Diesel,Manual,Chennai,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20
Dealer,515000,38000,2013,Etios Liva,Blue,Diesel,Manual,Chennai,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27
Dealer,2400000,31000,2014,Fortuner,White,Diesel,Manual,Chennai,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16
Dealer,500000,90298,2010,Corolla Altis,Silver,Petrol,Manual,Chennai,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
Dealer,375000,64000,2011,Etios,Silver,Petrol,Manual,Chennai,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Individual,400000,17000,2011,Etios,,Petrol,Manual,Chennai,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,12
Individual,550000,15204,2013,Etios Liva,Symphony Silver,Petrol,Manual,Chennai,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,600000,53000,2012,Etios,Vermilion Red,Diesel,Manual,Chennai,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24
Individual,550000,53000,2012,Etios,Vermilion Red,Diesel,Manual,Chennai,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24
Individual,590000,53000,2016,Etios Liva,Vermilion Red,Diesel,Manual,Chennai,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,1600000,25600,2015,Innova,Silky Gold Mica Metallic,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20
Individual,1800000,30000,2016,Innova,Grey Mica Metallic,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20
Individual,1300000,43000,2014,Innova,Silky Gold Mica Metallic,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,20
Individual,398000,76500,2012,Etios Liva,Ultramarine Blue,Diesel,Manual,Chennai,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,1200000,61000,2012,Innova,Sand Gold,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21
Individual,1125000,64000,2014,Innova,Black,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,20
Individual,700000,80000,2012,Innova,,Petrol,Manual,Chennai,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21
Individual,240000,94000,2007,Corolla,White,Petrol,Automatic,Chennai,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28
Individual,400000,88000,2013,Etios Liva,,Diesel,Manual,Chennai,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Individual,800000,80000,2011,Innova,,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Individual,2200000,32500,2013,Fortuner,White Pearl,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10
Individual,525000,83500,2009,Corolla Altis,Silver Mica Metallic,Petrol,Automatic,Chennai,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14
Individual,650000,97200,2007,Innova,Black Mica,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Individual,1050000,80000,2011,Innova,Grey Mica Metallic,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7
Individual,200000,110000,2003,Corona,Silver,Petrol,Manual,Chennai,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15
Individual,1907000,62000,2015,Fortuner,,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10
Individual,695000,105000,2007,Innova,Black Mica,Diesel,Manual,Chennai,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Individual,1050000,87000,2010,Innova,Grey Mica Metallic,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21
Individual,950000,98650,2013,Innova,White,Petrol,Manual,Chennai,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25
Individual,950000,98652,2013,Innova,White,Petrol,Manual,Chennai,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25
Individual,1050000,105000,2013,Innova,White,Diesel,Manual,Chennai,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25
Individual,650000,120000,2005,Innova,Silver Metallic,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Individual,650000,120000,2005,Innova,Silver Metallic,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4
Individual,675000,125000,2007,Innova,Champagne Mica Metallic,Diesel,Manual,Chennai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21
Dealer,600000,51000,2014,Etios,Grey,Diesel,Manual,Pune,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,350000,70346,2011,Etios,Silver,Petrol,Manual,Pune,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,350000,75000,2007,Corolla,White,Petrol,Manual,Pune,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Dealer,490000,8000,2014,Etios,Grey,Petrol,Manual,Pune,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1150000,106957,2014,Innova,White,Diesel,Manual,Pune,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,1000000,135296,2012,Innova,Silver,Diesel,Manual,Pune,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1325000,23330,2014,Innova,Gold,Diesel,Manual,Pune,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,490000,68130,2009,Corolla Altis,Silver,Petrol,Manual,Pune,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,760000,69986,2009,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,225000,90000,2006,Corolla,Black,Petrol,Manual,Pune,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Dealer,699000,117000,2010,Innova,Gold,Diesel,Manual,Pune,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Dealer,700000,170000,2008,Innova,Red,Diesel,Manual,Pune,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,4000000,110000,2010,Prado,White,Diesel,Automatic,Pune,2,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16
Dealer,1345000,54000,2013,Innova,Grey,Diesel,Manual,Pune,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,345000,36500,2011,Etios,Silver,Petrol,Manual,Pune,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1500000,66000,2014,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1225000,84968,2013,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1200000,89807,2013,Innova,Grey,Diesel,Manual,Pune,2,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,875000,122124,2011,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1425000,124047,2011,Fortuner,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Dealer,201000,94000,2003,Corolla,Silver,Petrol,Automatic,Pune,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Dealer,1725000,105967,2012,Fortuner,White,Diesel,Manual,Pune,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,375000,71000,2008,Corolla Altis,Silver,Petrol,Manual,Pune,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,750000,109000,2010,Innova,Grey,Diesel,Manual,Pune,2,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,360000,37147,2011,Etios,White,Petrol,Manual,Pune,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
Dealer,400000,70000,2011,Etios,Beige,Petrol,Manual,Pune,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Dealer,1375000,77000,2013,Innova,White,Diesel,Manual,Pune,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,500000,90000,2008,Corolla Altis,Brown,Petrol,Manual,Pune,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Dealer,1125000,88000,2013,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,800000,109022,2010,Innova,Silver,Petrol,Manual,Pune,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,1075000,126000,2012,Innova,Grey,Diesel,Manual,Pune,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
Dealer,1450000,128000,2001,Land Cruiser,White,Diesel,Automatic,Pune,2,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
Dealer,925000,140000,2011,Innova,Silver,Diesel,Manual,Pune,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dealer,371000,88000,2009,Corolla Altis,Grey,CNG,Manual,Pune,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,380000,91453,2010,Etios,Gold,Petrol,Manual,Pune,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,480000,62500,2013,Etios Liva,Red,Diesel,Manual,Pune,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Dealer,1500000,81497,2015,Innova,White,Diesel,Manual,Pune,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Dealer,440000,79481,2011,Etios,Silver,Diesel,Manual,Pune,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Dealer,1475000,60000,2015,Innova,Silver,Diesel,Manual,Pune,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Dealer,600000,125000,2011,Corolla Altis,Gold,Diesel,Manual,Pune,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Dealer,599000,37174,2015,Etios,Black,Petrol,Manual,Pune,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27
Dealer,349000,42673,2011,Etios,Blue,Petrol,Manual,Pune,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26
